symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index,pointer_rsi2_pullback
HYUNDAI.NS,2025-10-06,6,Uptrend (above rising SMA50); ADX greater than 25; RSI(2) oversold bounce (RSI(2)=0.9); Weekly trend aligned (above Weekly EMA20),2480.8,43.2,2295.25,2550.4,stop_loss_hit,2295.25,2025-10-23,12,-7.48,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
INDIGO.NS,2025-10-06,4,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20),5694.5,48.9,5406.62,6126.32,timeout,5809.0,2025-10-28,15,2.01,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
IOC.NS,2025-10-06,7,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,148.37,75.5,143.27,156.01,stop_loss_hit,143.27,2025-10-24,13,-3.44,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False
JINDALSTEL.NS,2025-10-06,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20); Outperforming index,1055.9,55.8,1007.02,1129.22,stop_loss_hit,1007.02,2025-10-13,5,-4.63,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False
JIOFIN.NS,2025-10-06,3,RSI in healthy zone; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),306.25,47.0,294.95,323.2,timeout,307.95001220703125,2025-10-28,15,0.56,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
JSWSTEEL.NS,2025-10-06,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1159.9,69.2,1117.03,1224.21,timeout,1184.199951171875,2025-10-28,15,2.1,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False
KOTAKBANK.NS,2025-10-06,4,Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,429.2,71.5,414.49,451.27,target_hit,451.27,2025-10-20,10,5.14,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
LT.NS,2025-10-06,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,3700.85,61.9,3577.41,3886.02,target_hit,3886.02,2025-10-23,12,5.0,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
LTM.NS,2025-10-06,4,RSI in healthy zone; Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),5183.87,53.2,4944.16,5543.44,target_hit,5543.44,2025-10-16,8,6.94,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
M&M.NS,2025-10-06,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),3472.0,49.9,3314.07,3708.89,timeout,3579.10009765625,2025-10-28,15,3.08,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
MARUTI.NS,2025-10-06,5,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,15998.0,66.2,15432.82,16845.77,timeout,16311.0,2025-10-28,15,1.96,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
MOTHERSON.NS,2025-10-06,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),105.89,55.9,100.66,113.74,timeout,106.64903259277344,2025-10-28,15,0.72,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
MUTHOOTFIN.NS,2025-10-06,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,3200.64,76.0,3067.78,3399.92,stop_loss_hit,3067.78,2025-10-28,15,-4.15,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False
NESTLEIND.NS,2025-10-06,3,RSI in healthy zone; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),1175.35,51.5,1135.02,1235.86,target_hit,1235.86,2025-10-16,8,5.15,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
NSEI,2025-10-06,4,RSI in healthy zone; Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),25077.65,55.3,24712.29,25625.69,target_hit,25625.69,2025-10-17,9,2.19,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
NTPC.NS,2025-10-06,5,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,333.73,53.7,323.31,349.35,timeout,333.77484130859375,2025-10-28,15,0.01,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False
ONGC.NS,2025-10-06,6,Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,234.46,69.8,227.48,244.94,target_hit,244.94,2025-10-24,13,4.47,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False
PNB.NS,2025-10-06,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,111.3,64.4,106.67,118.25,timeout,117.707275390625,2025-10-28,15,5.76,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False
SBIN.NS,2025-10-06,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,858.57,67.4,834.82,894.21,target_hit,894.21,2025-10-20,10,4.15,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False
SHRIRAMFIN.NS,2025-10-06,8,MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,667.38,69.2,629.13,724.76,target_hit,724.76,2025-10-27,14,8.6,False,False,True,True,True,False,False,False,True,True,True,False,True,True,False
SIEMENS.NS,2025-10-06,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,3251.7,57.1,3107.15,3468.52,stop_loss_hit,3107.15,2025-10-13,5,-4.45,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False
SUNPHARMA.NS,2025-10-06,3,RSI in healthy zone; MACD bullish crossover; Near 20-day high,1644.02,59.1,1565.46,1761.86,timeout,1676.1123046875,2025-10-28,15,1.95,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
TATACONSUM.NS,2025-10-06,7,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,1132.52,61.6,1088.87,1197.99,timeout,1159.0921630859375,2025-10-28,15,2.35,True,True,False,False,True,True,False,False,True,False,False,False,True,True,False
TATAPOWER.NS,2025-10-06,5,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),395.55,57.8,380.41,418.26,timeout,398.6499938964844,2025-10-28,15,0.78,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
TATASTEEL.NS,2025-10-06,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),166.62,54.1,160.09,176.42,target_hit,176.42,2025-10-28,15,5.88,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
TMPV.NS,2025-10-06,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,706.79,57.2,662.66,772.98,stop_loss_hit,662.66,2025-10-10,4,-6.24,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False
TVSMOTOR.NS,2025-10-06,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,3498.67,63.7,3360.28,3706.26,target_hit,3706.26,2025-10-23,12,5.93,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False
UNITDSPR.NS,2025-10-06,4,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Outperforming index,1354.87,59.5,1289.84,1452.43,timeout,1345.7154541015625,2025-10-28,15,-0.68,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
VEDL.NS,2025-10-06,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,463.07,63.7,440.08,497.55,target_hit,497.55,2025-10-27,14,7.45,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
ADANIENSOL.NS,2025-10-07,5,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,919.0,65.2,867.67,996.0,timeout,967.5499877929688,2025-10-29,15,5.28,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
ADANIENT.NS,2025-10-07,3,RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),2541.06,56.8,2409.11,2738.99,timeout,2536.265869140625,2025-10-29,15,-0.19,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
ADANIGREEN.NS,2025-10-07,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,1060.7,57.7,989.54,1167.44,timeout,1112.5999755859375,2025-10-29,15,4.89,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False
ADANIPORTS.NS,2025-10-07,3,RSI in healthy zone; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),1393.63,51.5,1341.67,1471.56,target_hit,1471.56,2025-10-16,7,5.59,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
ADANIPOWER.NS,2025-10-07,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,151.48,60.2,135.78,175.03,timeout,162.10000610351562,2025-10-29,15,7.01,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False
APOLLOHOSP.NS,2025-10-07,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),7689.79,53.3,7448.72,8051.4,target_hit,8051.4,2025-10-20,9,4.7,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
AXISBANK.NS,2025-10-07,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,1186.8,64.7,1143.64,1251.54,target_hit,1251.54,2025-10-23,11,5.46,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False
BAJAJ-AUTO.NS,2025-10-07,4,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),8780.43,53.4,8427.71,9309.51,timeout,8908.6259765625,2025-10-29,15,1.46,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
BAJFINANCE.NS,2025-10-07,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,1016.55,63.4,974.73,1079.28,target_hit,1079.28,2025-10-16,7,6.17,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False
BANKBARODA.NS,2025-10-07,5,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,253.65,66.3,243.11,269.45,target_hit,269.45,2025-10-27,13,6.23,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
BEL.NS,2025-10-07,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,408.56,60.7,391.51,434.14,timeout,405.4738464355469,2025-10-29,15,-0.76,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
BHARTIARTL.NS,2025-10-07,4,RSI in healthy zone; Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),1929.0,54.7,1868.84,2019.24,target_hit,2019.24,2025-10-17,8,4.68,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
BPCL.NS,2025-10-07,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,325.74,67.2,312.04,346.3,stop_loss_hit,312.04,2025-10-24,12,-4.21,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False
CANBK.NS,2025-10-07,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,123.97,74.3,118.57,132.07,timeout,124.65782165527344,2025-10-29,15,0.55,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False
CGPOWER.NS,2025-10-07,4,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),746.35,51.6,715.77,792.23,timeout,746.9513549804688,2025-10-29,15,0.08,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
CHOLAFIN.NS,2025-10-07,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,1630.38,61.3,1527.24,1785.09,timeout,1709.121826171875,2025-10-29,15,4.83,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False
COALINDIA.NS,2025-10-07,9,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Recent SMA50/SMA100 bullish crossover; Pullback to SMA50 (0d after golden cross); Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),369.66,45.2,359.58,384.79,timeout,367.0702819824219,2025-10-29,15,-0.7,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False
CUMMINSIND.NS,2025-10-07,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),3949.44,52.9,3791.46,4186.41,target_hit,4186.41,2025-10-24,12,6.0,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
DIVISLAB.NS,2025-10-07,3,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg),6104.5,55.7,5764.17,6614.99,target_hit,6614.99,2025-10-13,4,8.36,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
DMART.NS,2025-10-07,3,RSI(2) oversold bounce (RSI(2)=2.4),4303.0,30.5,4089.74,4389.66,timeout,4229.39990234375,2025-10-29,15,-1.71,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EICHERMOT.NS,2025-10-07,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,6957.0,64.1,6713.03,7322.95,timeout,6952.0,2025-10-29,15,-0.07,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False
ETERNAL.NS,2025-10-07,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,337.85,61.4,322.74,360.52,target_hit,360.52,2025-10-16,7,6.71,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
GAIL.NS,2025-10-07,4,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),174.46,55.7,166.63,186.21,timeout,179.0587158203125,2025-10-29,15,2.64,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
GRASIM.NS,2025-10-07,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),2808.0,52.3,2711.57,2952.64,target_hit,2952.64,2025-10-28,14,5.15,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
HAL.NS,2025-10-07,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; ADX greater than 25; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,4797.74,60.7,4569.64,5139.89,timeout,4656.41259765625,2025-10-29,15,-2.95,True,True,True,False,False,True,False,False,False,False,True,False,True,True,False
