symbol,signal_date,score,setup_type,entry_price,rsi,adx,stop_loss,target,reasons,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support
RELIANCE.NS,2024-06-28,6,momentum,1546.75,67.1,13.881862373196096,1496.97,1646.3,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum,stop_loss_hit,1496.97,2024-07-22,15,-3.22,True,False,True,True,True,False,False,False,True,True,False
TCS.NS,2024-06-28,2,momentum,3638.63,57.5,13.204107418952944,3544.6,3826.69,RSI in healthy zone; Near 20-day high,target_hit,3826.69,2024-07-12,10,5.17,False,True,False,False,True,False,False,False,False,False,False
INFY.NS,2024-07-01,5,momentum,1495.32,73.3,32.294513624437734,1455.77,1574.43,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum,target_hit,1574.43,2024-07-12,9,5.29,True,False,False,False,True,True,False,False,True,True,False
RELIANCE.NS,2024-07-01,3,momentum,1541.56,65.9,15.832850692522113,1492.82,1639.04,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum,stop_loss_hit,1492.82,2024-07-22,14,-3.16,True,False,False,False,True,False,False,False,False,True,False
TCS.NS,2024-07-01,4,momentum,3707.64,63.8,14.688273997790004,3608.58,3905.77,RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy); Pullback to SMA100 support,target_hit,3905.77,2024-07-12,9,5.34,False,True,False,False,True,False,False,False,True,False,True
INFY.NS,2024-07-02,4,momentum,1523.76,76.9,34.51421297328211,1482.27,1606.73,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1606.73,2024-07-12,8,5.45,True,False,False,False,True,True,False,False,False,True,False
RELIANCE.NS,2024-07-02,3,momentum,1546.53,66.5,17.644035002035118,1499.52,1640.54,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum,stop_loss_hit,1499.52,2024-07-22,13,-3.04,True,False,False,False,True,False,False,False,False,True,False
TCS.NS,2024-07-02,4,momentum,3744.18,66.6,16.322202955144455,3647.68,3937.17,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Pullback to SMA100 support,stop_loss_hit,3647.68,2024-07-10,6,-2.58,True,False,False,False,True,False,False,False,False,True,True
INFY.NS,2024-07-03,4,momentum,1529.73,77.6,36.60465380058997,1488.18,1612.82,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1612.82,2024-07-12,7,5.43,True,False,False,False,True,True,False,False,False,True,False
RELIANCE.NS,2024-07-03,3,momentum,1533.93,63.3,18.692580088997197,1486.87,1628.04,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,stop_loss_hit,1486.87,2024-07-22,12,-3.07,True,True,False,False,True,False,False,False,False,False,False
TCS.NS,2024-07-03,3,momentum,3695.57,59.9,17.157704487690566,3598.87,3888.98,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support,target_hit,3888.98,2024-07-12,7,5.23,True,True,False,False,False,False,False,False,False,False,True
INFY.NS,2024-07-04,5,momentum,1551.58,79.9,38.84115145122938,1509.72,1635.3,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum,target_hit,1635.3,2024-07-18,9,5.4,True,False,False,False,True,True,False,False,True,True,False
RELIANCE.NS,2024-07-04,3,momentum,1535.51,63.5,19.66808466156476,1490.05,1626.42,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,stop_loss_hit,1490.05,2024-07-22,11,-2.96,True,True,False,False,True,False,False,False,False,False,False
TCS.NS,2024-07-04,4,momentum,3747.49,64.0,18.21171150673251,3649.49,3943.48,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Pullback to SMA100 support,stop_loss_hit,3649.49,2024-07-10,4,-2.62,True,True,False,False,True,False,False,False,False,False,True
INFY.NS,2024-07-05,4,momentum,1548.57,78.7,40.98616377836443,1506.43,1632.86,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1632.86,2024-07-16,7,5.44,True,False,False,False,True,True,False,False,False,True,False
RELIANCE.NS,2024-07-05,3,momentum,1569.7,68.4,21.235116268396837,1522.13,1664.83,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum,stop_loss_hit,1522.13,2024-07-22,10,-3.03,True,False,False,False,True,False,False,False,False,True,False
TCS.NS,2024-07-05,3,momentum,3738.96,62.9,19.192502058741685,3644.09,3928.69,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,stop_loss_hit,3644.09,2024-07-10,3,-2.54,True,True,False,False,True,False,False,False,False,False,False
INFY.NS,2024-07-08,4,momentum,1561.92,80.2,42.97419439507227,1520.17,1645.42,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy),target_hit,1645.42,2024-07-18,7,5.35,True,False,False,False,True,True,False,False,True,False,False
RELIANCE.NS,2024-07-08,3,momentum,1581.82,69.9,22.88500211553463,1534.88,1675.71,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum,stop_loss_hit,1534.88,2024-07-19,8,-2.97,True,False,False,False,True,False,False,False,False,True,False
TCS.NS,2024-07-08,4,momentum,3721.62,60.5,19.82762801621744,3628.22,3908.43,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Pullback to SMA100 support,target_hit,3908.43,2024-07-12,4,5.02,True,True,False,False,True,False,False,False,False,False,True
INFY.NS,2024-07-09,4,momentum,1557.69,78.3,44.833253010399275,1517.33,1638.41,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1638.41,2024-07-18,6,5.18,True,False,False,False,True,True,False,False,False,True,False
RELIANCE.NS,2024-07-09,4,momentum,1571.33,66.9,24.316120641759987,1525.57,1662.84,Uptrend (above rising SMA50); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum,stop_loss_hit,1525.57,2024-07-22,8,-2.91,True,False,False,False,True,False,True,False,False,True,False
TCS.NS,2024-07-09,3,momentum,3714.45,59.5,20.334689928708666,3624.54,3894.26,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,target_hit,3894.26,2024-07-12,3,4.84,True,True,False,False,True,False,False,False,False,False,False
INFY.NS,2024-07-10,4,momentum,1549.32,74.7,45.62639351344626,1508.18,1631.61,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1631.61,2024-07-16,4,5.31,True,False,False,False,True,True,False,False,False,True,False
RELIANCE.NS,2024-07-10,3,momentum,1565.35,65.1,24.79779799619596,1519.23,1657.58,Uptrend (above rising SMA50); Recent SMA50/SMA100 bullish crossover; Strong RSI momentum,stop_loss_hit,1519.23,2024-07-22,7,-2.95,True,False,False,False,False,False,True,False,False,True,False
TCS.NS,2024-07-10,2,momentum,3643.29,50.6,19.029232274511077,3549.68,3830.51,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,3830.51,2024-07-12,2,5.14,True,True,False,False,False,False,False,False,False,False,False
INFY.NS,2024-07-11,4,momentum,1553.51,75.3,46.36745192291874,1512.99,1634.54,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1634.54,2024-07-18,4,5.22,True,False,False,False,True,True,False,False,False,True,False
RELIANCE.NS,2024-07-11,4,momentum,1561.82,64.1,25.41349062522797,1515.42,1654.61,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1515.42,2024-07-22,6,-2.97,True,True,False,False,False,True,True,False,False,False,False
TCS.NS,2024-07-11,3,momentum,3656.85,52.0,17.68595811672483,3561.5,3847.55,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg),target_hit,3847.55,2024-07-12,1,5.21,True,True,False,True,False,False,False,False,False,False,False
INFY.NS,2024-07-12,4,momentum,1609.01,81.7,47.889926676233124,1564.64,1697.76,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,target_hit,1697.76,2024-07-19,4,5.52,True,False,False,True,True,True,False,False,False,False,False
RELIANCE.NS,2024-07-12,5,momentum,1577.7,66.7,26.007627343709878,1531.37,1670.36,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum,stop_loss_hit,1531.37,2024-07-22,5,-2.94,True,False,False,False,True,True,True,False,False,True,False
TCS.NS,2024-07-12,4,momentum,3899.4,69.6,19.299669180072073,3783.28,4131.64,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum,target_hit,4131.64,2024-07-29,10,5.96,True,False,False,True,True,False,False,False,False,True,False
INFY.NS,2024-07-15,4,momentum,1604.6,79.9,49.40159426334215,1560.83,1692.13,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,target_hit,1692.13,2024-07-19,3,5.45,True,False,False,False,True,True,False,False,False,True,False
RELIANCE.NS,2024-07-15,5,momentum,1578.19,66.8,26.57600952006028,1533.02,1668.54,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum,stop_loss_hit,1533.02,2024-07-22,4,-2.86,True,False,False,False,True,True,True,False,False,True,False
TCS.NS,2024-07-15,4,momentum,3885.65,68.1,21.108929621394115,3769.54,4117.88,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum,target_hit,4117.88,2024-07-26,8,5.98,True,False,False,True,True,False,False,False,False,True,False
INFY.NS,2024-07-16,3,momentum,1622.45,81.6,50.926265106897596,1578.0,1711.36,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1711.36,2024-07-19,2,5.48,True,False,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2024-07-16,3,momentum,1557.47,60.2,26.22584803512761,1512.25,1647.9,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1512.25,2024-07-22,3,-2.9,True,True,False,False,False,True,False,False,False,False,False
TCS.NS,2024-07-16,3,momentum,3894.27,68.5,22.555444434394342,3781.5,4119.82,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum,target_hit,4119.82,2024-07-26,7,5.79,True,False,False,False,True,False,False,False,False,True,False
INFY.NS,2024-07-18,5,momentum,1652.53,84.1,52.60634829247372,1606.58,1744.44,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Open-Low Same (conviction buy),target_hit,1744.44,2024-07-26,6,5.56,True,False,False,False,True,True,True,False,True,False,False
RELIANCE.NS,2024-07-18,4,momentum,1567.77,62.2,25.347415004647726,1521.96,1659.39,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,1521.96,2024-07-22,2,-2.92,True,True,False,False,True,True,False,False,False,False,False
TCS.NS,2024-07-18,5,momentum,4022.05,74.5,24.785268828311285,3900.85,4264.45,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum,stop_loss_hit,3900.85,2024-08-05,12,-3.01,True,False,False,True,True,False,False,False,True,True,False
INFY.NS,2024-07-19,5,momentum,1685.34,86.3,54.69674637662714,1634.01,1788.0,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover,target_hit,1788.0,2024-07-29,6,6.09,True,False,False,True,True,True,True,False,False,False,False
RELIANCE.NS,2024-07-19,2,momentum,1536.62,53.5,24.29012386803143,1490.15,1629.56,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1490.15,2024-07-22,1,-3.02,True,True,False,False,False,False,False,False,False,False,False
TCS.NS,2024-07-19,4,momentum,4019.11,74.1,27.08935611311949,3899.21,4258.9,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,stop_loss_hit,3899.21,2024-08-05,11,-2.98,True,False,False,False,True,True,False,False,False,True,False
INFY.NS,2024-07-22,4,momentum,1702.17,87.2,56.63343400093062,1651.48,1803.54,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1651.48,2024-08-05,10,-2.98,True,False,False,False,True,True,True,False,False,False,False
RELIANCE.NS,2024-07-22,2,momentum,1482.79,42.4,23.810170042554684,1433.73,1580.92,Uptrend (above rising SMA50); Volume spike (>1.5x avg),stop_loss_hit,1433.73,2024-08-05,10,-3.31,True,False,False,True,False,False,False,False,False,False,False
TCS.NS,2024-07-22,4,momentum,4005.05,72.4,28.842538543178282,3888.22,4238.7,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,stop_loss_hit,3888.22,2024-08-05,10,-2.92,True,False,False,False,True,True,False,False,False,True,False
INFY.NS,2024-07-23,4,momentum,1726.65,88.5,58.522643677437046,1673.88,1832.2,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1673.88,2024-08-05,9,-3.06,True,False,False,False,True,True,True,False,False,False,False
RELIANCE.NS,2024-07-23,1,momentum,1470.17,40.3,24.2770021595577,1420.08,1570.35,Pullback to SMA100 support,stop_loss_hit,1420.08,2024-08-05,9,-3.41,False,False,False,False,False,False,False,False,False,False,True
TCS.NS,2024-07-23,4,momentum,4019.06,73.1,30.715321901527027,3901.03,4255.12,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,stop_loss_hit,3901.03,2024-08-05,9,-2.94,True,False,False,False,True,True,False,False,False,True,False
INFY.NS,2024-07-24,4,momentum,1723.88,87.5,60.29336304562595,1672.58,1826.48,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1672.58,2024-08-05,8,-2.98,True,False,False,False,True,True,True,False,False,False,False
RELIANCE.NS,2024-07-24,4,pullback_sma50,1477.88,42.2,24.54968202213515,1442.14,1549.35,Uptrend (above rising SMA50); Pullback to SMA50 (10d after golden cross); Pullback to SMA100 support,stop_loss_hit,1442.14,2024-08-05,8,-2.42,True,False,False,False,False,False,False,True,False,False,True
TCS.NS,2024-07-24,4,momentum,4022.7,73.2,32.45362441235826,3905.99,4256.13,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,stop_loss_hit,3905.99,2024-08-05,8,-2.9,True,False,False,False,True,True,False,False,False,True,False
INFY.NS,2024-07-25,3,momentum,1715.32,84.1,61.49891795311969,1665.48,1815.01,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1665.48,2024-08-05,7,-2.91,True,False,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2024-07-25,1,momentum,1474.62,41.6,24.802794221068552,1425.7,1572.45,Pullback to SMA100 support,stop_loss_hit,1425.7,2024-08-05,7,-3.32,False,False,False,False,False,False,False,False,False,False,True
TCS.NS,2024-07-25,4,momentum,4037.88,74.0,34.09416139284804,3922.62,4268.41,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,stop_loss_hit,3922.62,2024-08-05,7,-2.85,True,False,False,False,True,True,False,False,False,True,False
INFY.NS,2024-07-26,4,momentum,1766.13,87.2,62.95543890716108,1713.99,1870.41,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy),stop_loss_hit,1713.99,2024-08-02,5,-2.95,True,False,False,False,True,True,False,False,True,False,False
RELIANCE.NS,2024-07-26,6,pullback_sma50,1491.04,45.7,24.49499789466589,1456.67,1559.79,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA50 (12d after golden cross); Open-Low Same (conviction buy); Pullback to SMA100 support,stop_loss_hit,1456.67,2024-08-05,6,-2.31,True,True,False,False,False,False,False,True,True,False,True
TCS.NS,2024-07-26,5,momentum,4098.93,77.0,36.078693528845434,3981.9,4332.99,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum,stop_loss_hit,3981.9,2024-08-05,6,-2.86,True,False,False,False,True,True,True,False,False,True,False
INFY.NS,2024-07-29,3,momentum,1758.8,84.7,64.39846884141934,1706.46,1863.48,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1706.46,2024-08-05,5,-2.98,True,False,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2024-07-29,5,pullback_sma50,1501.99,48.4,23.565692972906724,1466.18,1573.6,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA50 (13d after golden cross); Open-Low Same (conviction buy),stop_loss_hit,1466.18,2024-08-05,5,-2.38,True,True,False,False,False,False,False,True,True,False,False
TCS.NS,2024-07-29,5,momentum,4092.62,76.0,37.962014177771344,3977.95,4321.98,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum,stop_loss_hit,3977.95,2024-08-05,5,-2.8,True,False,False,False,True,True,True,False,False,True,False
INFY.NS,2024-07-30,3,momentum,1764.49,85.0,65.52100288866508,1713.87,1865.72,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1713.87,2024-08-02,3,-2.87,True,False,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2024-07-30,2,momentum,1495.12,46.8,22.762923719257916,1450.53,1584.3,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1450.53,2024-08-05,4,-2.98,True,True,False,False,False,False,False,False,False,False,False
TCS.NS,2024-07-30,5,momentum,4077.91,73.7,38.75163856677455,3964.35,4305.04,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum,stop_loss_hit,3964.35,2024-08-05,4,-2.78,True,False,False,False,True,True,True,False,False,True,False
INFY.NS,2024-07-31,3,momentum,1756.12,81.9,66.59252885024709,1707.1,1854.16,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1707.1,2024-08-05,3,-2.79,True,False,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2024-07-31,2,momentum,1487.49,45.1,22.32484088667342,1444.81,1572.84,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1444.81,2024-08-05,3,-2.87,True,True,False,False,False,False,False,False,False,False,False
