symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index,pointer_rsi2_pullback,pointer_stoch_pullback,pointer_bb_pullback,pointer_inside_bar_breakout,pointer_nr7_breakout,pointer_ema21_pullback,pointer_hammer_at_support
M&M.NS,2026-06-15,4,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high,3134.3,55.5,2928.95,3275.3435,timeout,3175.39990234375,2026-07-02,13,1.31,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MARUTI.NS,2026-06-15,7,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Outperforming index,13805.0,66.4,13195.91,14426.224999999999,target_hit,14426.224999999999,2026-07-01,12,4.5,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
MAXHEALTH.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,1028.9,58.1,977.3,1075.2005,target_hit,1075.2005,2026-06-18,3,4.5,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
MOTHERSON.NS,2026-06-15,8,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,148.12,64.6,138.41,154.78539999999998,target_hit,154.78539999999998,2026-06-25,8,4.5,True,True,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False
NSEI,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure),23853.9,56.3,23084.06,24927.3255,timeout,24175.69921875,2026-07-02,12,1.35,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
PIDILITIND.NS,2026-06-15,8,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1571.0,73.5,1488.78,1641.695,timeout,1605.4000244140625,2026-07-02,13,2.19,True,False,True,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
PNB.NS,2026-06-15,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Outperforming index,107.96,60.0,102.54,112.81819999999999,timeout,106.91000366210938,2026-07-02,13,-0.97,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
RECLTD.NS,2026-06-15,8,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout,351.85,56.2,334.3,367.68325,target_hit,367.68325,2026-06-22,5,4.5,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False
SBIN.NS,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1020.85,62.7,979.19,1066.78825,timeout,1051.5999755859375,2026-07-02,13,3.01,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
SHRIRAMFIN.NS,2026-06-15,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,1000.65,61.9,923.76,1045.67925,target_hit,1045.67925,2026-06-25,8,4.5,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
SOLARINDS.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Stochastic oversold pullback,17277.0,47.3,16237.31,18054.465,target_hit,18054.465,2026-06-19,4,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
SUNPHARMA.NS,2026-06-15,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1806.0,50.2,1740.17,1887.27,target_hit,1887.27,2026-06-23,6,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
TATAPOWER.NS,2026-06-15,4,RSI bounced off oversold; Volume spike (>1.5x avg); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),404.1,44.7,385.52,422.2845,stop_loss_hit,385.52,2026-06-29,10,-4.6,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
TITAN.NS,2026-06-15,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,4283.5,56.9,4011.65,4476.2575,target_hit,4476.2575,2026-07-01,12,4.5,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
TMPV.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,393.14,61.3,369.94,410.83129999999994,stop_loss_hit,369.94,2026-06-17,2,-5.9,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
TORNTPHARM.NS,2026-06-15,4,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Weekly trend aligned (above Weekly EMA20),4504.0,56.3,4204.85,4706.679999999999,target_hit,4706.679999999999,2026-06-29,10,4.5,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TRENT.NS,2026-06-15,9,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Pullback to SMA50 (12d after golden cross); Open-Low Same (conviction buy); Outperforming index; NR7 narrow-range breakout,2901.1,60.9,2633.59,3031.6494999999995,target_hit,3031.6494999999995,2026-06-17,2,4.5,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
TVSMOTOR.NS,2026-06-15,4,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high,3459.5,54.2,3227.25,3615.1775,target_hit,3615.1775,2026-07-02,13,4.5,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ULTRACEMCO.NS,2026-06-15,5,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Outperforming index,11466.0,54.4,10846.02,11981.97,timeout,11536.0,2026-07-02,13,0.61,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
UNIONBANK.NS,2026-06-15,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),171.3,56.0,161.9,179.0085,timeout,174.35000610351562,2026-07-02,13,1.78,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
VBL.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,541.0,63.2,513.42,565.3449999999999,stop_loss_hit,513.42,2026-06-22,5,-5.1,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
ABB.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); EMA 21 support pullback,7021.0,54.5,6635.99,7336.945,timeout,6861.0,2026-07-02,12,-2.28,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
ADANIENSOL.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); EMA 21 support pullback,1491.1,55.4,1372.77,1558.1994999999997,target_hit,1558.1994999999997,2026-07-02,12,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
ADANIENT.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2943.6,62.9,2780.5,3076.062,target_hit,3076.062,2026-06-23,5,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
ADANIGREEN.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1482.5,59.2,1383.4,1549.2124999999999,target_hit,1549.2124999999999,2026-06-22,4,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
ADANIPORTS.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20),1822.0,59.9,1739.57,1903.9899999999998,timeout,1883.199951171875,2026-07-02,12,3.36,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ADANIPOWER.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Stochastic oversold pullback,222.6,49.0,206.61,232.617,target_hit,232.617,2026-06-19,3,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
APOLLOHOSP.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),8390.5,59.3,8077.33,8768.0725,target_hit,8768.0725,2026-06-30,9,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
ASIANPAINT.NS,2026-06-16,7,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,2748.1,67.1,2597.25,2871.7644999999998,timeout,2744.5,2026-07-02,12,-0.13,True,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
AXISBANK.NS,2026-06-16,5,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1365.7,68.9,1310.22,1427.1565,timeout,1362.5999755859375,2026-07-02,12,-0.23,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
BAJAJFINSV.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); ADX greater than 25; Outperforming index,1787.3,57.2,1688.16,1867.7284999999997,timeout,1855.699951171875,2026-07-02,12,3.83,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
BAJFINANCE.NS,2026-06-16,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,959.65,62.8,896.59,1002.8342499999999,target_hit,1002.8342499999999,2026-06-30,10,4.5,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
BANKBARODA.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,275.35,62.2,261.41,287.74075,stop_loss_hit,261.41,2026-07-02,12,-5.06,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
BHARTIARTL.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1853.0,54.6,1760.89,1936.3849999999998,timeout,1875.0,2026-07-02,12,1.19,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
BOSCHLTD.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,39045.0,63.9,36833.05,40802.024999999994,target_hit,40802.024999999994,2026-06-25,7,4.5,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
BPCL.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Outperforming index,312.1,60.7,290.65,326.1445,timeout,310.45001220703125,2026-07-02,12,-0.53,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CANBK.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,132.83,56.2,125.29,138.80735,stop_loss_hit,125.29,2026-06-30,10,-5.68,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
CGPOWER.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,940.7,64.4,887.17,983.0314999999999,timeout,959.4000244140625,2026-07-02,12,1.99,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
CHOLAFIN.NS,2026-06-16,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,1680.4,64.9,1544.32,1756.018,target_hit,1756.018,2026-06-24,6,4.5,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
CIPLA.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1373.2,51.3,1321.77,1434.994,target_hit,1434.994,2026-06-23,5,4.5,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
CUMMINSIND.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,5723.5,58.0,5408.02,5981.0575,timeout,5578.5,2026-07-02,12,-2.53,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
DIVISLAB.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6712.5,54.1,6415.39,7014.562499999999,timeout,6682.5,2026-07-02,12,-0.45,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
